top	left	bottom	right	slug	name	iso	icao	iata
29.171	-100.423	29.162	-100.413	12521937	Spofford Airport	US		
29.546	-100.258	29.537	-100.248	12521940	Spring Ranch Airport	US		
43.133	-85.68	43.124	-85.668	12521927	Sparta Airport	US		
48.304	-102.417	48.298	-102.397	12521987	Stanley Municipal Airport	US		
45.549	-94.065	45.546	-94.058	12521961	St Cloud Regional Airport	US	KSTC	STC
33.2	-80.515	33.19	-80.503	12521965	St George Municipal Airport	US		
38.935	-90.435	38.922	-90.421	12521955	St Charles County Smartt Airport	US		
30.761	-81.568	30.746	-81.552	12521974	St Marys Airport	US		
34.526	-109.384	34.512	-109.373	12521967	St Johns Industrial Air Park	US		SJN
30.506	-88.281	30.497	-88.267	12521962	St Elmo Airport	US		
46.32	-91.819	46.309	-91.812	12521900	Solon Springs Municipal Airport	US		OLG
37.592	-101.742	37.581	-101.729	12521990	Stanton County Municipal Airport	US		
42.155	-70.945	42.145	-70.933	12521914	South Weymouth Naval Air Station	US		
37.777	-89.255	37.776	-89.251	12521918	Southern Illinois Airport	US		MDH
40.044	-79.019	40.039	-79.012	12521901	Somerset County Airport	US		
47.329	-116.586	47.323	-116.569	12521973	St Maries Municipal Airport	US		
32.99	-93.411	32.976	-93.408	12521950	Springhill Airport	US		SPH
38.579	-90.167	38.574	-90.159	12521970	St Louis Downtown Parks Airport	US		CPS
26.424	-98.849	26.415	-98.839	12521998	Starr County Airport	US		
46.385	-94.811	46.376	-94.8	12521993	Staples Municipal Airport	US		SAZ
37.061	-84.624	37.047	-84.607	12521902	Somerset-Pulaski County Airport-Jt Wilson Field	US		SME
34.14	-109.323	34.121	-109.3	12521943	Springerville Babbitt Field Airport	US		
36.545	-86.928	36.528	-86.914	12521946	Springfield Municipal Airport	US		
43.963	-90.75	43.95	-90.729	12521929	Sparta-Fort Mccoy Airport	US		CMY
29.346	-98.665	29.337	-98.654	12521982	Standard Industries Airport	US		
36.229	-101.201	36.213	-101.189	12521933	Spearman Municipal Airport	US		
38.901	-90.059	38.88	-90.028	12521971	St Louis Regional Airport	US		ALN
42.887	-97.906	42.876	-97.897	12521947	Springfield Municipal Airport	US		
44.956	-93.104	44.919	-93.049	12521977	St Paul Downtown Holman Field	US		
27.491	-80.368	27.486	-80.36	12521972	Fpr	US		
43.955	-111.692	43.946	-111.678	12521986	Stanford Field Airport	US		
37.47	-102.62	37.452	-102.618	12521945	Springfield Municipal Airport	US		
45.512	-92.148	45.503	-92.135	12521992	Staples Lake Airport	US		
33.931	-91.864	33.921	-91.86	12521995	Star City Municipal Airport	US		
46.072	-100.638	46.062	-100.629	12521984	Standing Rock Airport	US		
29.268	-99.356	29.259	-99.345	12521952	Squirrel Creek Ranch Airport	US		
30.14	-93.383	30.125	-93.371	12521920	Southland Field Airport	US		
44.864	-93.038	44.848	-93.025	12521913	South St Paul Municipal Airport	US		
29.079	-81.044	29.076	-81.041	12521951	Spruce Creek Airport	US		
43.989	-94.559	43.98	-94.547	12521966	St James Municipal Airport	US		
31.151	-83.719	31.126	-83.691	12521934	Spence Airport	US		
38.849	-90.498	38.843	-90.491	12521954	St Charles Airport	US		
32.18	-106.766	32.17	-106.756	12521979	Stahmann Farms Airport	US		
42.358	-86.265	42.346	-86.247	12521910	South Haven Area Regional Airport	US		
37.252	-93.386	37.242	-93.379	12521949	Springfield Regional Airport	US	KSGF	SGF
47.148	-110.228	47.141	-110.217	12521985	Stanford Airport	US		
29.649	-84.922	29.64	-84.912	12521963	St George Island Airport	US		
30.591	-100.655	30.58	-100.646	12521905	Sonora Municipal Airport	US		
38.517	-122.815	38.503	-122.796	12521904	Sonoma County Airport	US	KSTS	STS
26.543	-81.771	26.523	-81.752	12521921	Southwest Florida International Airport	US	KRSW	RSW
40.657	-120.774	40.648	-120.762	12521932	Spaulding Airport	US		
38.671	-90.658	38.659	-90.644	12521936	Spirit of St Louis Airport	US		SUS
33.566	-86.253	33.551	-86.244	12521956	St Clair County Airport	US		PLR
39.855	-83.856	39.829	-83.816	12521944	Springfield-Beckley Municipal Airport	US		SGH
42.92	-82.541	42.901	-82.513	12521957	St Clair County International Airport	US		PHN
33.823	-106.65	33.814	-106.639	12521980	Stallion Army Air Field	US		
31.545	-84.202	31.522	-84.178	12521922	Southwest Georgia Regional Airport	US	KABY	ABY
39.763	47.596	39.753	47.608	12510408	Zhdanovsk Airport	AZ		
-31.293	-58.002	-31.302	-57.991	12510481	Concordia J J Pierrestegui	AR		COC
-37.443	-61.896	-37.452	-61.885	12510483	Brigadier Hector Ruiz Airport	AR		CSZ
39.894	46.758	39.885	46.77	12510403	Stepanarket Airport	AZ		
-9.426	20.309	-9.435	20.319	12510453	Saurimo North Airport	AO		
-25.299	-57.737	-25.308	-57.727	12510478	Clorinda Airport	AR		CLX
-9.111	18.045	-9.12	18.055	12510441	Luzamba Airport	AO		
-7.75	15.287	-7.759	15.296	12510448	Negage Airport	AO		GXG
-12.469	13.488	-12.478	13.498	12510438	Lobito Sw Airport	AO		CAT
41.567	46.656	41.558	46.668	12510407	Zakataly Airport	AZ		
-40.751	-65.013	-40.76	-65.001	12510459	Antoine de St Exupery Airport	AR		
-9.519	16.311	-9.528	16.32	12510442	Malanje Airport	AO		MEG
39.552	46.018	39.543	46.03	12510425	Sisian Airport	AM		
-26.199	-58.248	-26.221	-58.222	12510497	Formosa Airport	AR		
40.608	19.425	40.599	19.437	12510415	Mifol Airport	AL		
-32.81	-68.807	-32.849	-68.781	12510491	El Plumerillo Airport	AR	KMDZ	MDZ
-29.221	-67.438	-29.23	-67.428	12510476	Chilecito Airport	AR		
39.755	47.664	39.746	47.675	12510409	Zhdanovsk East Airport	AZ		
40.923	45.453	40.914	45.465	12510419	Berd Airport	AM		
41.905	19.595	41.896	19.607	12510412	Gramsh Airport	AL		
-34.492	-58.612	-34.501	-58.601	12510488	Don Torcuato Airport	AR		
-36.182	-61.08	-36.191	-61.069	12510464	Bolivar Airport	AR		
-8.755	17.986	-8.764	17.995	12510431	Cafunfo Airport	AO		
42.09	19.532	42.081	19.544	12510416	Shtojiri Airport	AL		
40.31	44.56	40.301	44.572	12510428	Yerevan-Yegvard Airport	AM		
-49.304	-67.811	-49.313	-67.797	12510469	Capt Jose Daniel Vazquez Airport	AR		ULA
-34.792	-58.547	-34.828	-58.513	12510496	Ministro Pistarini International Airport	AR		EZE
40.521	46.832	40.512	46.844	12510406	Yevlakh Airport	AZ		
40.088	43.888	40.078	43.9	12510423	Oktember Highway Strip Airport	AM		
-45.776	-67.479	-45.799	-67.447	12510499	General Enrique Mosconi Airport	AR		CRD
-12.802	15.753	-12.811	15.762	12510435	Huambo Airport	AO		
-26.31	-59.342	-26.319	-59.332	12510489	El Colorado Airport	AR		
39.456	46.337	39.447	46.349	12510424	Shinuyar Airport	AM		
-27.898	-55.768	-27.907	-55.757	12510460	Apostoles Airport	AR		
41.007	44.403	40.997	44.415	12510426	Stepanavan Airport	AM		
40.102	20.155	40.093	20.166	12510411	Gjirokaster Airport	AL		
40.787	19.89	40.778	19.902	12510417	Stalin Airport	AL		
-8.834	13.198	-8.871	13.242	12510439	Luanda 4 de Fevereiro Airport	AO		
-35.537	-58.056	-35.546	-58.044	12510475	Chascomus Airport	AR		
-12.365	13.535	-12.374	13.544	12510437	Lobito Airport	AO		
-14.92	13.572	-14.929	13.581	12510440	Lubango Airport	AO		SDD
40.154	44.394	40.147	44.4	12510427	Yerevan-Parakar Airport	AM		
-26.279	-53.596	-26.288	-53.586	12510487	Aeroporto Dionisio Cerqueira	BR		XIS
-38.722	-62.16	-38.731	-62.148	12510461	Bahia Blanca Cte Espora Naval Air Base	AR		BHI
-23.789	-64.753	-23.798	-64.743	12510465	Calilegua Airport	AR		
-7.598	15.023	-7.607	15.032	12510455	Uige Airport	AO		UGO
-40.071	-71.145	-40.08	-71.133	12510474	Chapelco Airport	AR		CPC
-46.534	-67.566	-46.543	-67.553	12510467	Canadon Seco Airport	AR		
-27.71	-67.101	-27.719	-67.091	12510462	Belen Airport	AR		
40.129	49.452	40.12	49.464	12510400	Sangachaly Airport	AZ		
-34.606	-58.617	-34.615	-58.606	12510490	El Palomar Airport	AR		
42.039	20.414	42.03	20.426	12510414	Kukes Airport	AL		
41.427	19.711	41.413	19.716	12510418	Tirane Rinas Airport	AL		TIA
39.508	48.852	39.499	48.863	12510401	Sarvan Airport	AZ		
-37.852	-71.014	-37.861	-71.003	12510473	Caviahue Airport	AR		CVH
-11.163	13.844	-11.172	13.853	12510450	Ngunza Airport	AO		
-5.585	12.184	-5.595	12.193	12510430	Cabinda Airport	AO		CAB
-28.583	-65.767	-28.605	-65.741	12510470	Catamarca Airport	AR		CTC
-28.625	-65.115	-28.634	-65.105	12510498	Frias Airport	AR		
-26.391	-54.578	-26.4	-54.567	12510493	Eldorado Airport	AR		
40.818	49.409	40.809	49.421	12510402	Sital Chay Airport	AZ		
-14.723	15.018	-14.732	15.027	12510443	Matala Airport	AO		
-15.255	12.144	-15.264	12.153	12510446	Mocamedes New Airport	AO		
-12.602	13.401	-12.611	13.41	12510429	Benguela Airport	AO		BUG
-31.315	-64.214	-31.321	-64.21	12510482	Ingeniero Ambrosio L.V. Taravella International Airport	AR		COR
-7.352	20.8	-7.361	20.81	12510433	Chitato Airport	AO		PGI
-28.444	-65.785	-28.453	-65.775	12510471	Catamarca Aeroclub	AR		
-15.21	12.156	-15.219	12.166	12510447	Mocamedes Yuri Gagarin Airport	AO		
-37.438	-70.224	-37.447	-70.212	12510477	Oscar Reguera Airport	AR		HOS
-25.729	-54.478	-25.732	-54.476	12510472	Cataratas del Iguazu Airport	AR		
-38.934	-69.278	-38.943	-69.266	12510486	Cutral Co	AR		CUT
-14.65	17.72	-14.659	17.729	12510445	Menongue East Airport	AO		SPP
-42.748	-65.125	-42.771	-65.095	12510492	El Tehuelche Airport	AR		PMY
-42.915	-71.158	-42.938	-71.127	12510495	Esquel Airport	AR		
-27.445	-58.767	-27.454	-58.757	12510484	Corrientes Airport	AR		CNQ
-9.684	20.425	-9.693	20.435	12510452	Saurimo Airport	AO		
41.108	44.24	41.099	44.252	12510420	Kalinino Airport	AM		
40.647	20.732	40.638	20.744	12510413	Korce Northwest Airport	AL		
-10.72	13.765	-10.73	13.775	12510451	Porto Amboim Airport	AO		
-34.53	-58.678	-34.539	-58.667	12510466	Campo de Mayo Airport	AR		
-7.391	20.819	-7.4	20.828	12510434	Dundo Airport	AO		DUE
-6.134	12.372	-6.143	12.381	12510454	Soyo Airport	AO		SZA
-29.373	-66.796	-29.396	-66.77	12510468	Capitan Vicente A Almonacid Airport	AR		IRJ
-37.906	-67.838	-37.915	-67.826	12510479	Colonia Catriel Airport	AR		CCT
41.069	20.019	41.06	20.031	12510410	Cerrik Airport	AL		
-17.039	15.687	-17.048	15.696	12510449	Ngiva Airport	AO		
-29.767	-57.984	-29.776	-57.973	12510485	Curuzu Cuatia Airport	AR		
-28.514	-59.036	-28.523	-59.026	12510463	Bella Vista Airport	AR		
39.443	48.354	39.434	48.366	12510405	Tazakend North Airport	AZ		
40.743	46.856	40.734	46.868	12510404	Tanrykulular Airport	AZ		
40.373	45.1	40.364	45.112	12510421	Kamo Airport	AM		
-27.654	-66.347	-27.663	-66.337	12510458	Andalgala Airport	AR		
-16.247	14.293	-16.256	14.303	12510432	Cahama Airport	AO		
-12.4	16.952	-12.409	16.961	12510436	Kuito Airport	AO		
-32.859	-68.869	-32.868	-68.858	12510456	Aeroparque Ciudad Mendoza	AR		
-6.269	14.246	-6.278	14.255	12510444	Mbanza Congo Airport	AO		SSY
-49.992	-68.961	-50.001	-68.947	12510480	Comandante Luis Piedrabuena Airport	AR		
40.206	45.764	40.197	45.776	12510422	Mets Mazra Airport	AM		
-31.44	-64.287	-31.449	-64.276	12510494	Escuela de Aviacion Militar	AR		
61.02	9.283	61.003	9.304	12515108	Fagernes Lufthavn Leirin	NO		VDB
-41.507	173.865	-41.518	173.879	12515181	Bleheim Airport	NZ		BHE
-25.402	-54.626	-25.411	-54.616	12515183	Itaipu Airport	PY		ITP
69.062	18.501	69.05	18.577	12515103	Bardufoss Lufthavn	NO		BDU
-45.92	170.186	-45.935	170.209	12515153	Dunedin Airport	NZ		DUD
-35.766	174.355	-35.775	174.366	12515178	Whangarei Airport	NZ		WRE
17.508	-62.978	17.499	-62.969	12515141	St. Eustatius Airport	AN		EUX
14.048	-83.391	14.039	-83.381	12515148	Puerto Cabezas Airport	NI		PUZ
12.188	-68.963	12.181	-68.953	12515138	Hato Airport	AN		CUR
68.504	16.673	68.476	16.692	12515107	Aeroporto de Harstad/narvik Evenes	NO		
-39.458	176.855	-39.479	176.876	12515159	Hawkes Bay Airport	NZ		
17.644	-63.236	17.635	-63.227	12515142	Yrausquin Airport	AN		SAB
68.575	14.99	68.572	14.996	12515125	Stokmarknes Lufthavn	NO		SKN
-6.191	-77.851	-6.2	-77.842	12515197	Chachapoyas Airport	PE		CHH
58.105	6.618	58.096	6.635	12515115	Farsund lufthavn Lista	NO		
-8.085	-79.12	-8.095	-79.11	12515191	Cap C Martinez de Pinillos Airport	PE		TRU
-41.732	171.572	-41.743	171.588	12515176	Westport Airport	NZ		WSZ
59.208	8.08	59.199	8.098	12515109	Fyresdal Flyplass	NO		
60.217	11.065	60.168	11.129	12515119	Oslo Lufthavn Gardermoen	NO		OSL
59.975	11.032	59.966	11.05	12515112	Kjeller flyplass	NO		
-13.7	-73.353	-13.709	-73.343	12515188	Andahuaylas Airport	PE		ANS
-40.316	175.602	-40.328	175.627	12515164	Palmerston North Airport	NZ		PMR
27.509	83.415	27.5	83.425	12515131	Bhairawa Airport	NP		BWA
59.57	9.201	59.561	9.219	12515116	Notodden Lufthavn	NO		
63.474	10.895	63.452	10.955	12515128	Trondheim Lufthavn Værnes	NO		TRD
-37.667	176.186	-37.678	176.204	12515169	Tauranga Airport	NZ		TRG
-17.173	-70.939	-17.182	-70.93	12515196	Cesar Torque Podesta Airport	PE		
60.421	8.504	60.412	8.522	12515106	Geilo Lufthavn	NO		DLD
59.795	5.332	59.786	5.35	12515123	Sørstokken Stord Lufthamn	NO		
-3.781	-73.315	-3.79	-73.306	12515199	Cnl Fap Fran Seca Vignetta Airport	PE		
27.73	85.317	27.662	85.375	12515135	Tribhuvan International Airport	NP		
-2.826	-76.46	-2.835	-76.451	12515189	Andoas Airport	PE		
58.895	5.589	58.87	5.642	12515124	Stavanger Lufthavn Sóla	NO		SVG
-41.291	173.206	-41.303	173.233	12515160	Nelson Airport	NZ		NSN
59.188	10.249	59.174	10.26	12515126	Sandfjord Lufthavn Torp	NO		TRF
69.729	29.863	69.718	29.913	12515111	Kirkenes lufthavn Høybuktmoen	NO		KKN
63.701	9.594	63.691	9.615	12515117	Ørland Lufthavn	NO		
-41.326	174.801	-41.34	174.812	12515175	Wellington International Airport	NZ		WLG
12.163	-68.294	12.103	-68.267	12515137	Flamingo Airport	AN		BON
18.053	-63.141	18.02	-63.082	12515140	Prinses Juliana International Airport	AN		
69.706	18.894	69.663	18.991	12515127	Tromsø lufthavn Langnes	NO		TOS
-25.235	-57.524	-25.244	-57.514	12515187	Silvio Pettirossi International Airport	PY		
-38.999	174.168	-39.012	174.187	12515161	New Plymouth Airport	NZ		NPL
-40.897	174.98	-40.915	174.997	12515165	Paraparaumu Aerodrome	NZ		PPQ
-37.858	175.323	-37.875	175.339	12515155	Hamilton Airport	NZ		HLZ
-39.959	175.017	-39.97	175.033	12515174	Wanganui Airport	NZ		
-38.099	176.311	-38.115	176.322	12515167	Rotorua Airport	NZ		ROT
-44.971	171.076	-44.98	171.089	12515162	Oamaru Airport	NZ		
69.307	16.128	69.3	16.139	12515100	Andøya Flyplass Andenes	NO		ANX
-3.929	-70.505	-3.938	-70.495	12515190	Caballococha Airport	PE		
63.115	7.825	63.111	7.828	12515114	Kristiansund lufthavn Kvernberget	NO		
62.749	7.255	62.743	7.287	12515101	Molde Lufthavn Årø	NO		
-44.716	169.239	-44.727	169.252	12515173	Wanaka Airport	NZ		WKA
-37.025	174.962	-37.038	174.983	12515150	Ardmore Airport	NZ		
60.643	6.493	60.634	6.512	12515130	Voss flyplass Bømoen	NO		
-44.297	171.216	-44.306	171.229	12515170	Richard Pearse Airport	NZ		
-13.147	-74.206	-13.156	-74.197	12515198	Cnl Alfredo Mendivil Duarte Airport	PE		AYP
-11.104	-75.338	-11.113	-75.329	12515193	Capitan Alvarino Airport	PE		
70.078	24.942	70.055	25.008	12515102	Lakselv Lufthavn Banak	NO		
12.146	-86.176	12.143	-86.17	12515143	Augusto Cesar Sandino International Airport	NI		MGA
12.194	-86.358	12.185	-86.349	12515146	Los Brasiles Airport	NI		
62.565	6.088	62.555	6.124	12515129	Ålesund Lufthavn Vigra	NO		AES
-27.366	-56.86	-27.375	-56.849	12515182	Ayolas Airport	PY		AYO
26.713	85.919	26.704	85.929	12515133	Janakpur Airport	NP		
-39.44	175.645	-39.449	175.657	12515171	Waiouru Airfield	NZ		
11.809	-86.516	11.8	-86.506	12515147	Montelimar Airport	NI		
-37.919	176.908	-37.925	176.925	12515177	Whakatane Airport	NZ		
-39.009	177.397	-39.018	177.409	12515172	Wairoa Airport	NZ		
-22.156	-57.948	-22.165	-57.938	12515186	Puerto Vallemi Airport	PY		
12.433	-86.909	12.424	-86.9	12515145	Fanor Urroz Airport	NI		
-6.785	-79.837	-6.794	-79.828	12515192	Cap J A Quinones Gonzales Airport	PE		CIX
-4.568	-81.256	-4.577	-81.247	12515195	Capitan Montes Airport	PE		
-22.04	-60.627	-22.049	-60.617	12515184	Mariscal Estigarribia Airport	PY		
-43.482	172.527	-43.499	172.55	12515152	Christchurch International Airport	NZ		CHC
62.585	11.331	62.573	11.36	12515120	Røros lufthavn	NO		RRS
58.207	8.065	58.2	8.069	12515113	Aeroporto de Kristiansand Kjevik	NO		KRS
-36.994	174.775	-37.014	174.812	12515151	Auckland International Airport	NZ		AKL
-45.017	168.73	-45.026	168.743	12515166	Frankton Airport	NZ		
28.108	81.662	28.099	81.672	12515134	Nepalgunj Airport	NP		
-38.656	177.967	-38.671	177.985	12515154	Gisborne Airport	NZ		GIS
-46.979	167.83	-46.988	167.844	12515168	Stewart Island Airport	NZ		SZS
-36.786	174.627	-36.79	174.631	12515179	Whenuapai Airport	NZ		
59.351	5.197	59.338	5.223	12515110	Haugesund Lufthavn Karmøy	NO		
12.354	-86.188	12.345	-86.179	12515149	Punta Huete Airport	NI		
-26.876	-58.323	-26.885	-58.313	12515185	Pilar Airport	PY		PIL
-40.199	175.372	-40.208	175.384	12515163	Ohakea Aerodrome	NZ		
67.287	14.32	67.264	14.392	12515105	Bodö Lufthavn	NO		BOO
60.297	5.222	60.289	5.233	12515104	Bergen Lufthavn Flesland	NO		BGO
59.385	10.761	59.372	10.809	12515121	Moss lufthavn Rygge	NO		
-35.25	173.908	-35.265	173.92	12515158	Bay of Islands Airport	NZ		
26.486	87.26	26.477	87.27	12515132	Biratnagar Airport	NP		BIR
5.455	-55.191	5.445	-55.182	12515136	Zandery Airport	SR		PBM
-46.41	168.302	-46.419	168.329	12515156	Invercargill Airport	NZ		IVC
12.017	-83.695	12.008	-83.686	12515144	El Bluff Airport	NI		
-35.067	173.272	-35.076	173.283	12515157	Kaitaia Aerodrome	NZ		
-43.543	172.54	-43.563	172.569	12515180	Wigram Aerodrome	NZ		ZWG
59.189	9.561	59.18	9.578	12515122	Skien Lufthavn Geiteryggen	NO		
-5.198	-80.619	-5.207	-80.61	12515194	Capitan Concha Airport	PE		PIU
50.309	130.451	50.3	130.466	12515908	Chevgda Airport	RU		
44.106	131.801	44.097	131.813	12515981	Galenki Northeast Airport	RU		
62.208	159.223	62.199	159.242	12515983	Garmanda Airport	RU		
55.769	38.055	55.76	38.072	12515903	Chernoye Airport	RU		
58.925	28.267	58.916	28.284	12515953	Dubok South Airport	RU		
47.272	40.454	47.263	40.468	12515978	Fedulov Airport	RU		
54.421	34.611	54.412	34.627	12515941	Dobraya Airport	RU		
51.527	54.976	51.518	54.991	12515948	Donguz Airport	RU		
45.639	38.823	45.63	38.836	12515938	Dneprovskaya Airport	RU		
63.025	112.434	63.016	112.454	12515907	Chernyshevskiy Airport	RU		
58.355	99.95	58.346	99.968	12515959	Dvorets Airport	RU		
56.25	40.59	56.241	40.607	12515942	Dobrynskoye Airport	RU		
61.984	132.439	61.975	132.458	12515925	Churapcha Airport	RU		
46.969	39.338	46.96	39.351	12515997	Golovatovka Airport	RU		
52.025	113.299	52.016	113.314	12515915	Chita-Kadala Airport	RU		
44.892	39.953	44.883	39.966	12515991	Giaginskaya Northwest Airport	RU		
61.931	159.222	61.922	159.241	12515976	Evensk Airport	RU		
63.208	52.621	63.199	52.642	12515909	Chinya Voryk Airport	RU		
49.209	137.058	49.199	137.072	12515919	Chuin Airport	RU		
55.494	103.201	55.485	103.217	12515912	Chistyy Airport	RU		
45.707	39.958	45.698	39.971	12515988	Gazyr Southwest Airport	RU		
60.495	116.524	60.486	116.543	12515964	Dzherba Airport	RU		
66.211	55.388	66.202	55.41	12515931	Denisovka-Pechora Airport	RU		
56.688	43.179	56.678	43.196	12515916	Chkalovsk Airport	RU		
58.726	82.943	58.717	82.961	12515928	Dalneye Southwest Airport	RU		
60.747	135.118	60.738	135.137	12515969	Eldikan South Airport	RU		
46.79	38.433	46.781	38.447	12515996	Glafirovka Airport	RU		
44.182	133.084	44.173	133.097	12515906	Chernyshevka Airport	RU		
54.71	135.292	54.7	135.308	12515923	Chumikan Airport	RU		
58.416	98.327	58.407	98.345	12515999	Goltyavino West Airport	RU		
54.74	20.565	54.731	20.581	12515935	Devau Airport	RU		
58.811	28.015	58.801	28.033	12515989	Gdov Airport	RU		
56.091	99.398	56.082	99.415	12515924	Chuna Airport	RU		
63.31	130.386	63.3	130.406	12515960	Dygdal Airport	RU		
54.827	49.759	54.818	49.775	12515926	Chuyashskoye Shapkino Airport	RU		
55.312	50.599	55.303	50.615	12515911	Chistopol South Airport	RU		
52.542	44.491	52.533	44.506	12515917	Chubarovka Airport	RU		
57.798	29.993	57.789	30.01	12515939	Dno Airport	RU		
50.247	95.142	50.238	95.156	12515975	Erzin Airport	RU		
44.971	40.406	44.962	40.419	12515937	Dmitriyevskiy Northeast Airport	RU		
55.352	101.113	55.343	101.129	12515940	Dobchur Airport	RU		
55.803	44.12	55.794	44.136	12515927	Dalneye Konstantinovo East Airport	RU		
45.769	39.923	45.76	39.936	12515987	Gazyr Airport	RU		
60.891	53.653	60.881	53.672	12515961	Dzel Airport	RU		
49.685	136.933	49.676	136.947	12515965	Dzhonka Airport	RU		
69.392	86.166	69.383	86.192	12515955	Dudinka Airport	RU		
51.288	46.217	51.279	46.232	12515974	Engels-Lebedovo Airport	RU		
66.252	-179.06	66.243	-179.038	12515967	Egvekinot Bay Airport	RU		
62.813	155.45	62.804	155.47	12515962	Dzhagyn Airport	RU		
59.088	37.929	59.078	37.947	12515900	Cherepovets Airport	RU		CEE
44.583	38.001	44.574	38.014	12515990	Gelendzhik West Airport	RU		
52.081	113.424	52.072	113.439	12515914	Chita Northwest Airport	RU		
54.251	41.496	54.242	41.511	12515918	Chuchkovo Airport	RU		
50.693	42.573	50.684	42.587	12515901	Cherkesovskiy Airport	RU		
44.943	38.872	44.934	38.885	12515973	Enem Airport	RU		
54.881	37.248	54.872	37.264	12515950	Drakino Airport	RU		
63.479	56.442	63.47	56.463	12515930	Dema Northwest Airport	RU		
62.487	117.551	62.478	117.57	12515970	Elgyay Airport	RU		
59.187	53.083	59.178	53.101	12515998	Golovino Airport	RU		
44.572	40.698	44.563	40.711	12515993	Gidroitskiy Shelkovnikev Airport	RU		
47.749	40.857	47.74	40.87	12515902	Chernevskiy Airport	RU		
56.763	96.804	56.754	96.821	12515943	Dolgiy Most Airport	RU		
55.433	37.862	55.398	37.921	12515946	Domodedovo Airport	RU		
53.286	32.687	53.277	32.702	12515929	Degtyarevka Airport	RU		
52.589	129.131	52.58	129.146	12515982	Gar Airport	RU		
42.107	48.263	42.098	48.275	12515933	Derbent Airport	RU		
46.392	44.318	46.383	44.331	12515971	Elista North Airport	RU		
46.925	40.339	46.916	40.352	12515947	Don Pakhar Airport	RU		
52.398	40.72	52.389	40.735	12515977	Fedorova Airport	RU		
58.479	126.682	58.47	126.699	12515972	Emeldzhak Airport	RU		
51.553	118.363	51.544	118.378	12515986	Gazimurskiy Zavod Airport	RU		
51.917	113.114	51.908	113.128	12515945	Domna Airport	RU		
44.852	40.107	44.843	40.12	12515992	Giaginskaya South Airport	RU		
61.846	160.558	61.836	160.578	12515995	Gizhiga Airport	RU		
44.878	39.188	44.869	39.2	12515984	Gatlukay Airport	RU		
68.239	145.234	68.23	145.258	12515952	Druzhina Airport	RU		
56.897	124.874	56.887	124.89	12515920	Chulman Airport	RU		CHN
52.118	113.49	52.109	113.505	12515913	Chita Airport	RU		HTA
57.101	42.971	57.091	42.987	12515951	Drozdikha Airport	RU		
66.359	-179.118	66.35	-179.095	12515966	Egvekinot Airport	RU		
61.604	34.625	61.595	34.644	12515934	Derevyannoye Airport	RU		
47.421	42.757	47.412	42.771	12515954	Dubovskoye Airport	RU		
53.091	132.563	53.082	132.579	12515968	Ekimchan Airport	RU		
57.558	33.714	57.549	33.731	12515979	Firovo Airport	RU		
55.593	61.364	55.584	61.38	12515910	Chisma Airport	RU		
46.639	40.333	46.63	40.347	12515949	Donskoy Airport	RU		
44.426	42.964	44.417	42.977	12515985	Gaverkovskiy Airport	RU		
51.63	60.503	51.621	60.517	12515963	Dzharabutak Airport	RU		
54.486	21.796	54.477	21.811	12515905	Chernyakhovsk South Airport	RU		
56.485	56.079	56.476	56.096	12515904	Chernushka Airport	RU		
64.611	46.003	64.602	46.025	12515921	Chulsa Airport	RU		
63.778	56.656	63.769	56.677	12515958	Dutovo Airport	RU		
69.38	139.922	69.371	139.947	12515932	Deputatskiy Airport	RU		
45.196	39.183	45.187	39.196	12515936	Dinskaya Southeast Airport	RU		
52.466	48.191	52.457	48.206	12515956	Dukhovnitskoye Airport	RU		
50.803	59.509	50.793	59.523	12515944	Dombarovskiy Airport	RU		
51.743	42.713	51.734	42.728	12515957	Durnikino Airport	RU		
47.979	40.648	47.97	40.662	12515980	Ford Dubovoy Airport	RU		
55.719	79.061	55.71	79.077	12515922	Chumakovo Airport	RU		
62.488	33.734	62.479	33.754	12515994	Girvas Airport	RU		
34.922	43.389	34.913	43.401	12513908	K 2 Airport	IQ		
32.839	130.843	32.83	130.854	12513981	熊本空港	JP		KMJ
36.165	137.918	36.156	137.929	12513983	松本空港	JP		
32.752	39.593	32.743	39.603	12513903	H 3 Southwest Airport	IQ		
33.551	133.666	33.542	133.677	12513978	高知空港	JP		
30.03	47.92	30.021	47.93	12513938	Umm Qasr Airport	IQ		
35.518	44.281	35.509	44.292	12513907	K 1 Airport	IQ		
35.981	139.519	35.972	139.531	12513959	ホンダエアポート	JP		
28.436	129.707	28.426	129.717	12513942	奄美空港	JP		ASJ
34.171	44.256	34.162	44.267	12513925	Samarra East Airport	IQ		
31.839	46.298	31.83	46.309	12513915	Qalat Sikar Airport	IQ		
31.882	131.444	31.873	131.454	12513991	宮崎空港	JP		
35.473	44.348	35.464	44.359	12513909	Kirkuk Airport	IQ		
31.933	42.137	31.924	42.147	12513919	Radif Al Khafi Highway Strip Airport	IQ		
32.418	41.974	32.409	41.985	12513912	Mudaysis Airport	IQ		
35.143	44.131	35.134	44.142	12513931	Tal Ashtah New Airport	IQ		
33.313	44.239	33.304	44.25	12513916	Qasr Tall Mihl Airport	IQ		
32.935	44.626	32.926	44.637	12513928	Shayka Mazhar Airport	IQ		
35.418	132.881	35.409	132.892	12513969	出雲空港	JP		IZO
